ID,Org ID,Descr,Sch Subj,Course Nbr,Descr,Unit Taken,Subject,Catalog
86063,74783,Mesa Community College,ARH,102,Renaissance Through Contemp,3,HIST,170
86063,74783,Mesa Community College,ART,111,Drawing I,3,ART,106
85018,74783,Mesa Community College,ASB,102,"Intro to Cultural, Social Anth",3,SS,105
77305,74783,Mesa Community College,BIO,100,Biology Concepts,4,LS,GE
86063,74783,Mesa Community College,BIO,105,Environmental Biology,4,LS,GE
75085,74783,Mesa Community College,BIO,181,General Biology,4,LS,GE
86063,74783,Mesa Community College,BPC,110,Computer Usage & Applications,3,IT,101
86488,74783,Mesa Community College,CFS,176,Child Development,3,SS,GE
75085,74783,Mesa Community College,CHM,130,Fundamental Chemistry,3,PS,GE
82411,74783,Mesa Community College,CIS,105,Survey of Comp. Info Systems,3,IT,110
86063,74783,Mesa Community College,COM,110,Interpersonal Communication,3,COM,122
88428,74783,Mesa Community College,COM,225,Public Speaking,3,COM,121
83340,74783,Mesa Community College,COM,230,Small Group Communication,3,HUM,GE
87600,74783,Mesa Community College,CRE,101,College Critical Reading,3,HUM,GE
87600,74783,Mesa Community College,DFT,121,Architectural drafting,3,ID,125
87600,74783,Mesa Community College,ECN,211,Macroeconomic Principles,3,ECON,162
77305,74783,Mesa Community College,ECN,212,Microeconomic Principles,3,ECON,161
76094,74783,Mesa Community College,ENG,101,First-Year Composition,3,ENG,101
76395,74783,Mesa Community College,ENG,102,First-Year Composition,3,ENG,101
86063,74783,Mesa Community College,ENG,102,First-Year Composition,3,ENG,201
77305,74783,Mesa Community College,ENG,111,Technical and Pro Writing,3,ENG,220
86063,74783,Mesa Community College,ENH,255,Contemp. Literature & Film,3,HUM,GE
86063,74783,Mesa Community College,FON,231,Principles of Human Nutrition,3,LS,103
87600,74783,Mesa Community College,GBS,205,Leg Eth/Regul Issues/Bus,3,BUS,221
76273,74783,Mesa Community College,GCU,121,World Geography I,3,PS,GE
87967,74783,Mesa Community College,GLG,101,Intro to Geology I,3,PS,GE
77305,74783,Mesa Community College,GLG,110,Geologic Disasters & Environme,3,PS,GE
86063,74783,Mesa Community College,HES,100,Healthful Living,3,LS,GE
85018,74783,Mesa Community College,HIS,100,Western Civilization to Middle,3,SS,GE
83340,74783,Mesa Community College,HIS,101,Western Civilization to 1789,3,SS,GE
84966,74783,Mesa Community College,HIS,102,Western Civilization 1789-pres,3,SS,GE
70237,74783,Mesa Community College,HIS,104,US History 1865 to Present,3,SS,GE
87967,74783,Mesa Community College,HIS,113,Hist of E Civ to 1850,3,SS,GE
86063,74783,Mesa Community College,HUM,107,Humanities Through the Arts,3,HUM,GE
88428,74783,Mesa Community College,HUM,292,The Art of Storytelling,3,HUM,GE
73808,74783,Mesa Community College,INT,105,Intro to Interior Design,3,ID,105
73808,74783,Mesa Community College,INT,115,Historical Architecture,3,ID,210
73808,74783,Mesa Community College,INT,120,Modern Architecture,3,ID,211
73808,74783,Mesa Community College,INT,140,Intro to CAD,3,ID,232
73808,74783,Mesa Community College,INT,150,Color and Design,3,ID,110
86063,74783,Mesa Community College,INT,160,Fabrics for Interiors,3,ID,128
86063,74783,Mesa Community College,INT,271,Interior Design Internship (cert),3,ID,199
83340,74783,Mesa Community College,MAT,82,Basic Arithmetic,3,MAT,90
74542,74783,Mesa Community College,MAT,92,Introductory Algebra,3,MAT,97
87600,74783,Mesa Community College,MAT,120,Intermediate Algebra,5,MAT,104
76395,74783,Mesa Community College,MAT,122,Intermediate Algebra,3,MAT,104
75085,74783,Mesa Community College,MAT,142,College Mathematics,3,MAT,106
87600,74783,Mesa Community College,MAT,150,College Algebra/Functions,5,MAT,110
84966,74783,Mesa Community College,MAT,151,College Algebra/Functions,4,MAT,110
84966,74783,Mesa Community College,MAT,187,Precalculus,3,MAT,110
84966,74783,Mesa Community College,MHL,145,American Jazz & Popular Music,3,FINARTS,GE
77305,74783,Mesa Community College,MHL,153,Rock Music and Culture,3,FINARTS,GE
88532,74783,Mesa Community College,PHI,101,Introduction to Philosophy,3,HUM,GE
83340,74783,Mesa Community College,PSY,101,Introduction to Psychology,3,SS,101
87600,74783,Mesa Community College,REL,243,World Religions,3,HUM,GE
87600,74783,Mesa Community College,SOC,101,Introduction to Sociology,3,SS,GE
76273,74783,Mesa Community College,SOC,140,Racial and Ethnic Minorities,3,SS,GE
75085,74783,Mesa Community College,SOC,212,Gender and Society,3,SS,GE
70237,74783,Mesa Community College,THE,205,Introduction to Cinema,3,FINARTS,GE
83949,76213,Metropolitan Community College,BIOL,101,General Biology,5,LS,GE
83949,76213,Metropolitan Community College,CSIS,110,Technology & Information Mgmt,3,BAP,105
72493,76213,Metropolitan Community College,CSIS,115,Intro to Microcomputer Applica,3,BAP,105
83949,76213,Metropolitan Community College,ENGL,102,Composition & Reading II,3,ENG,101
,76213,Metropolitan Community College,HIST,120,American History I,3,SS,GE
83949,76213,Metropolitan Community College,HIST,134,Modern Western Civilization,3,SS,GE
72493,76213,Metropolitan Community College,MATH,110,Intermediate Algebra,3,MAT,104
104329,76213,Metropolitan Community College,MATH,120,College Algebra,3,MAT,110
16626,77758,Metropolitan State College of,ACC,2010,Principles of Accounting I,3,ACC,105
16626,77758,Metropolitan State College of,CIS,2010,Computer Apps for Business,3,IT,101
16626,77758,Metropolitan State College of,CIS,2300,Business Statistics,3,MAT,252
16626,77758,Metropolitan State College of,ECO,2010,Principles of Economics- Macro,3,ECON,162
16626,77758,Metropolitan State College of,ECO,2020,Principles of Microeconomics,3,ECON,161
73791,77758,Metropolitan State College of,EGL,90,Basic Composition,3,ENG,99
76845,77758,Metropolitan State College of,ENG,1010,Freshman Composition-The Essay,3,ENG,101
76845,77758,Metropolitan State College of,ENV,1400,World Resources,3,PS,GE
16626,77758,Metropolitan State College of,FIN,3150,Personal Financial Planning,3,FIN,101
16626,77758,Metropolitan State College of,GEG,1100,Intro to Physical Geography,3,PS,GE
73791,77758,Metropolitan State College of,HIS,1010,Western Civilization to 1603,3,SS,GE
76845,77758,Metropolitan State College of,HIS,1020,Westrn Civilization since 1603,3,SS,GE
16626,77758,Metropolitan State College of,HIS,1220,American History Since 1865,3,SS,GE
76845,77758,Metropolitan State College of,MAT,90,Introductory Algebra,4,MAT,97
76845,77758,Metropolitan State College of,MAT,99,Intermediate Algebra,4,MAT,104
16626,77758,Metropolitan State College of,MGT,2210,Legal Environment Business I,3,BUS,221
16626,77758,Metropolitan State College of,MKT,2040,Business Communication,3,ENG,220
73791,77758,Metropolitan State College of,MTH,1310,Finite Math - Mgmt & Soc Scncs,4,MAT,106
16626,77758,Metropolitan State College of,MTH,1320,Calculus-Mgmt & Soc Scncs,3,MAT,111
76845,77758,Metropolitan State College of,MTR,1400,Weather and Climate,3,PS,GE
16626,77758,Metropolitan State College of,MUS,1000,Introduction to Music,3,FINARTS,GE
73791,77758,Metropolitan State College of,PHI,1030,Ethics,3,HUM,GE
16626,77758,Metropolitan State College of,PHI,3360,Business Ethics,3,HUM,GE
16626,77758,Metropolitan State College of,PSC,1010,American national Government,3,POLS,110
16626,77758,Metropolitan State College of,PSY,1001,Introductory Psychology,3,SS,101
76845,77758,Metropolitan State College of,SOC,1010,Introduction to Sociology,3,SS,GE
83058,83642,Miami Dade College,BSC,1005,General Edu Biology,3,LS,GE
85819,83642,Miami Dade College,CLP,1006,Psy of Personal Eff,3,SS,GE
85819,83642,Miami Dade College,ECO,2013,Prin/Economics - Macr,3,ECON,162
83058,83642,Miami Dade College,ENC,1101,English Comp I,3,ENG,101
83058,83642,Miami Dade College,ENC,1102,English Comp,3,ENG,201
83058,83642,Miami Dade College,ESC,1000,General Ed Earth Sci,3,PS,GE
83058,83642,Miami Dade College,MAC,1140,Pre-Calculus Algebra,3,MAT,110
83058,83642,Miami Dade College,MUL,1010,Music Appreciation,3,FINARTS,GE
83058,83642,Miami Dade College,THE,2000,Theatre Appreciation,3,FINARTS,GE
118977,119555,Miami University,ENG,111,College Composition,3,ENG,101
112158,112678,Michigan State University,COM,100,Human Communications,3,COM,122
112158,112678,Michigan State University,,,,,,
87712,98768,Middlesex County College,ENG,121,English Composition I,3,ENG,101
87712,98768,Middlesex County College,MAT,129,Precalculus,3,MAT,110
83234,77531,MiraCosta College,ANTH,101,Biological Anthro,3,SS,GE
65395,77531,MiraCosta College,ART,157,Art Orientation,3,FINARTS,GE
65395,77531,MiraCosta College,ART,157,Art Orientation,3,SS,GE
82241,77531,MiraCosta College,ASTR,101,Descriptive Astronomy,3,PS,GE
65395,77531,MiraCosta College,BOT,100,Beginning Keyboarding,1,BAS,100
83234,77531,MiraCosta College,ENGL,100,Composition & Reading,4,ENG,101
69842,77531,MiraCosta College,HUMN,202,Humanities,3,HUM,GE
65395,77531,MiraCosta College,LIT,120,Intro to Literature,3,HUM,GE
83234,77531,MiraCosta College,MATH,820,Pre-Algebra,4,MAT,90
65395,77531,MiraCosta College,PLSC,102,American Inst & History,4,AMGOVT,GE
83234,77531,MiraCosta College,PLSC,102,American Inst. & History,4,HIST,170
83234,77531,MiraCosta College,PSYC,100,Intro to Psychology,3,SS,101
87446,88699,Mississippi State University,ACC,2013,Principles of Financial Accounting,3,ACC,101
87446,88699,Mississippi State University,CH,1213,Chemistry I,3,PS,GE
87446,88699,Mississippi State University,EC ,2113,Principles of Macroeconomics,3,ECON,162
87446,88699,Mississippi State University,EN,1103,En Composition I,3,ENG,101
87446,88699,Mississippi State University,MA,1313,College Algebra,3,MAT,110
87446,88699,Mississippi State University,MA,1713,Calculus I,3,MAT,111
87446,88699,Mississippi State University,MU,1113,His & Apprec of Music,3,MUS,105
87446,88699,Mississippi State University,PS,1113,American Government,3,POLS,110
88537,89592,Missouri State University,CHM,107,Chem for Citizen,4,PS,GE
88537,89592,Missouri State University,COM,115,Fund/Public Speakg,3,COM,121
88537,89592,Missouri State University,PSY,121,Intro Psychology,3,SS,101
88537,89592,Missouri State University,REL,131,Religion in Americ,3,HUM,GE
88537,89592,Missouri State University,THE,101,Theatre/Drama Arts,3,FINARTS,GE
84551,89416,Missouri Valley College,ENGH,EN1303,Rhet & Comp MHS,3,ENG,201
86534,89416,Missouri Valley College,HIST,HS1152,His World Civ I Mhs,3,SS,GE
115975,94212,Missouri Western States University,MAT,116,College Algebra,3,MAT,110
83526,76177,Modesto Junior College,BIO,116,Biology Concepts,3,PS,GE
83526,76177,Modesto Junior College,BUSAD,248,Introduction to Business,3,BUS,101
83526,76177,Modesto Junior College,COMM,102,Human Communication,3,COM,122
83526,76177,Modesto Junior College,ECON,101,Principles Macroeconomics,3,ECON,162
69264,76177,Modesto Junior College,ENGL,50,Basic Comp & Read,5,ENG,99
77052,76177,Modesto Junior College,ENGL,101,Composition and Reading,3,ENG,101
77052,76177,Modesto Junior College,ENGL,102,Adv Comp/Intro to Lit,3,ENG,201
76067,76177,Modesto Junior College,ENGL,161,Film Appreciation,3,FINARTS,GE
77052,76177,Modesto Junior College,HE,110,Healthful Living,3,LS,GE
69264,76177,Modesto Junior College,HIST,102,Hist Us Post Civil War,3,SS,GE
69264,76177,Modesto Junior College,HIST,107,World Civil From 16th Century,3,SS,GE
69264,76177,Modesto Junior College,HUMAN,101,Intro to Humanities,3,HUM,GE
74349,76177,Modesto Junior College,HUMAN,140,Intro to World Mythology,3,HUM,GE
77052,76177,Modesto Junior College,MATH,70,Elementary Algebra,5,MAT,97
76067,76177,Modesto Junior College,MUSIC,110,Music Appreciation,3,MUS,105
77052,76177,Modesto Junior College,PHILO,101,Philosophy,3,HUM,GE
83526,76177,Modesto Junior College,PSYCH,101,General Psychology,3,SS,101
77052,76177,Modesto Junior College,SPCOM,100,Fundamentals Public Speaking,3,COM,121
75063,81178,Mohave Community College,BIO,100,Biology Concepts,4,LS,GE
97403,81178,Mohave Community College,COM,121,Interpersonal Communications,3,COM,122
75063,81178,Mohave Community College,ENG,101,English Composition I,3,ENG,101
80002,81178,Mohave Community College,ENG,102,English Composition II,3,ENG,201
78123,81178,Mohave Community College,GLG,101,Physical Geology,4,PS,GE
86530,81178,Mohave Community College,HIS,131,History of the United States,3,HIST,170
85789,81178,Mohave Community College,HIS,131,History of the United States,3,SS,GE
78123,81178,Mohave Community College,HIS,132,History of the United States,3,AMGOVT,GE
86530,81178,Mohave Community College,HIS,132,History of the United States,3,POLS,110
86530,81178,Mohave Community College,MAT,151,College Algebra,4,MAT,110
86530,81178,Mohave Community College,MAT,181,Plane Trigonometry,3,MAT,GE
85789,81178,Mohave Community College,PSY,101,Introductory Psychology,3,SS,101
80002,81178,Mohave Community College,SOC,131,Introductory Sociology,3,SS,GE
74335,87174,Mohawk Valley Community Colleg,EN,101,English 1: Composition,3,ENG,101
74335,87174,Mohawk Valley Community Colleg,EN,102,English 2: Idea & Values Lit,3,ENG,250
74335,87174,Mohawk Valley Community Colleg,MA,125,College Algebra and Trig,3,MAT,110
74335,87174,Mohawk Valley Community Colleg,PS,101,American Natl Gov,3,POLS,110
74335,87174,Mohawk Valley Community Colleg,PY,101,Intro General Psychology,3,SS,101
84499,85463,Monroe Community College,ACC,101,Accounting Principles I,4,ACC,105
84499,85463,Monroe Community College,ACC,102,Accounting Principles II,4,ACC,212
84499,85463,Monroe Community College,ANT,101,General Anthropolofy - WR,3,SS,GE
84499,85463,Monroe Community College,BIO,120,Essentials of Life Science,4,LS,GE
84499,85463,Monroe Community College,BUS,104,Introduction to Business,3,BUS,101
84499,85463,Monroe Community College,BUS,201,Business Law I,3,BUS,221
84499,85463,Monroe Community College,BUS,204,Management Theory and Practice,3,BUS,201
84499,85463,Monroe Community College,ECO,111,Principles of Microeconomics,3,ECON,161
84499,85463,Monroe Community College,ECO,112,Principles of Macroeconomics,3,ECON,162
84499,85463,Monroe Community College,ENG,101,College Composition - WR,3,ENG,101
84499,85463,Monroe Community College,ENG,109,Detective Fiction - WR,3,HUM,GE
84499,85463,Monroe Community College,HIS,105,West Civ: Ancient & Mediaval,3,SS,GE
84499,85463,Monroe Community College,MAR,200,Principles of Marketing,3,BUS,151
84499,85463,Monroe Community College,MTH,104,Intermed Algebra,4,MAT,104
84499,85463,Monroe Community College,MTH,150,Statistics I,3,MAT,252
84499,85463,Monroe Community College,MTH,165,College Algebra,3,MAT,110
84499,85463,Monroe Community College,MTH,200,Applied Calculus,4,MAT,111
85210,87328,Montana State University Billi,BIOL,101,Survey of Biology,3,LS,GE
85210,87328,Montana State University Billi,BUS,101,Introduction to Business,3,BUS,101
85210,87328,Montana State University Billi,COMT,101,Fund of Communication,3,COM,121
85210,87328,Montana State University Billi,EASC,120,Hist Geol/ Paleontology,3,PS,GE
85210,87328,Montana State University Billi,ECON,200,Principles of Microeconomics,3,ECON,161
85210,87328,Montana State University Billi,ENGL,150,College Composition,3,ENG,101
85210,87328,Montana State University Billi,HIST,105,Hist West Civ after 1648,3,SS,GE
85210,87328,Montana State University Billi,MANS,211,Social Iss of Nat Amer,3,SS,GE
85210,87328,Montana State University Billi,MATH,106,College Algebra,3,MAT,110
85210,87328,Montana State University Billi,MATH,121,Finite Mathematics,4,MAT,GE
85210,87328,Montana State University Billi,STAT,241,Statistical Methods,4,MAT,252
87052,76990,Montgomery College,AAC,221,Accounting I,3,ACC,105
87052,76990,Montgomery College,AR,101,Introduction to Drawing,3,FINARTS,GE
87052,76990,Montgomery College,BA,101,Intro to Business,3,BUS,101
83218,76990,Montgomery College,BA,211,Personal Finance,3,FIN,101
83218,76990,Montgomery College,BSAD,101,Intro to Business,3,BUS,101
76514,76990,Montgomery College,COM,108,Intro to Human Communication,3,COM,122
76514,76990,Montgomery College,EC,201,Prin of Economics I,3,ECON,162
76514,76990,Montgomery College,EC,202,Prin of Economics II,3,ECON,161
91276,76990,Montgomery College,ECON,201,Principles of Economics,3,SS,GE
87052,76990,Montgomery College,EN,101,Tech of Rdng & Wrtg I,3,ENG,101
76514,76990,Montgomery College,EN,190,Intro to Literture,3,ENG,250
76514,76990,Montgomery College,ENGL,101A,Intro to College Writing,3,ENG,101
76514,76990,Montgomery College,HS,116,World History to A.D. 1500,3,SS,GE
76514,76990,Montgomery College,HS,117,World Hist 1500-Present,3,SS,GE
83218,76990,Montgomery College,MA,94,Mathematics Prep,3,MAT,90
76514,76990,Montgomery College,MA,103,Intermediate Algebra,3,MAT,104
76514,76990,Montgomery College,MATH,181,Calculus,3,MAT,111
76514,76990,Montgomery College,MG,201,Business Law,3,BUS,221
91276,76990,Montgomery College,PY,102,General Psychology,3,SS,GE
76514,76990,Montgomery College,SO,101,Intro to Sociology,3,SS,GE
76732,76309,Moorpark College,ART,M01C,Art History,3,FINARTS,GE
80934,76309,Moorpark College,ART,M12,Hist of Art: Renaissance -Mod,3,FINARTS,GE
76117,76309,Moorpark College,AST,M01,An Intro to Astronomy,3,PS,108
82713,76309,Moorpark College,AST,M01,An Intro to Astronomy,3,PS,GE
76064,76309,Moorpark College,BIOL,M01,Introduction to Biology,4,LS,GE
80934,76309,Moorpark College,BIOL,M02A,General Biology I,5,LS,GE
81485,76309,Moorpark College,BUS,M10,Intro-Business & Econ,3,BUS,101
76117,76309,Moorpark College,BUS,M30,Intro-Business & Econ,3,BUS,101
82713,76309,Moorpark College,CIS,M11,Basic Comptr Keyboarding,1,BAS,100
83567,76309,Moorpark College,COMM,M01,Introductory Speech,3,COM,121
76661,76309,Moorpark College,COMM,M01,Introduction to Speech,3,COM,121
76064,76309,Moorpark College,ECON,M01,Microeconomic Principles,3,ECON,161
76117,76309,Moorpark College,ECON,M02,Principles of Macro-economics,3,ECON,162
80934,76309,Moorpark College,ENGL,M01A,English Composition,4,ENG,101
76661,76309,Moorpark College,ENGL,M01A,English CompositionEnglish Com,4,ENG,101
76064,76309,Moorpark College,ENGL,M01C,Critical Thinking/Comp,3,ENG,201
82713,76309,Moorpark College,ENGL,M01C,Critical Thinking/Com,3,ENG,201
82713,76309,Moorpark College,ENGL,M02,Intro. to College Writing,3,ENG,101
76064,76309,Moorpark College,GEOG,M01,Physical Geography,3,PS,GE
76117,76309,Moorpark College,GEOL,M02,Physical Geology,3,PS,GE
76732,76309,Moorpark College,GEOL,M05,The World Ocean,3,PS,GE
80934,76309,Moorpark College,HIST,M01A,Western Civilization I,3,SS,GE
81485,76309,Moorpark College,HIST,M07A,Social/Political History US I,3,SS,GE
85072,76309,Moorpark College,HIST,M07A,Social/Politicl History US I,3,SS,GE
81485,76309,Moorpark College,HIST,M07B,Social/Political Hist-US,3,SS,GE
76661,76309,Moorpark College,HIST,M07B,Social/Politicl Hist-US,3,SS,GE
83567,76309,Moorpark College,HIST,M25,History of the United States,3,AMGOVT,GE
80934,76309,Moorpark College,HIST,M25,History of the United States,3,SS,GE
76732,76309,Moorpark College,HUM,M03,History of Cinema I,3,HUM,GE
83236,76309,Moorpark College,MATH,M01,Elementary Algebra,5,MAT,97
81485,76309,Moorpark College,MATH,M03,Intermediate Algebra,3,MAT,104
76064,76309,Moorpark College,MATH,M03,Intermediate Algebra,5,MAT,104
85072,76309,Moorpark College,MATH,M07,College Algebray & Trigonometr,5,MAT,110
81485,76309,Moorpark College,MATH,M07,College Algebra & Trigonometry,5,MAT,110
82713,76309,Moorpark College,MATH,M09,Pre-Algebra,3,MAT,97
80934,76309,Moorpark College,MATH,M15,Introductory Statistics,5,MAT,252
83567,76309,Moorpark College,MUS,M01,Fundamentals of Music,3,FINARTS,GE
76661,76309,Moorpark College,MUS,M01,Fundamentals of Music,3,MUS,105
83236,76309,Moorpark College,MUS,M08,Music Appreciation,3,FINARTS,GE
80934,76309,Moorpark College,NTS,M01,Nutrition,3,LS,103
80934,76309,Moorpark College,PHIL,M01,Intro to Philosophy,3,HUM,GE
83567,76309,Moorpark College,PHIL,M02,Introduction to Ethics,3,HUM,GE
86745,76309,Moorpark College,PHOT,M01A,Beginning Photography,3,FINARTS,GE
83236,76309,Moorpark College,PHOT,M10,Beginning Photography,3,FINARTS,GE
81357,76309,Moorpark College,POLS,M01,Introduction to Politics,3,SS,GE
83567,76309,Moorpark College,PSY,M01,Into to Psychology,3,SS,101
85072,76309,Moorpark College,PSY,M01,Intro to Psychology,3,SS,101
76661,76309,Moorpark College,PSY,M01,Introduction to Psychology,3,SS,101
81357,76309,Moorpark College,PSY,M13,Human Sexuality,3,SS,GE
76064,76309,Moorpark College,SOC,M01,Introduction-Sociology,3,SS,GE
83567,76309,Moorpark College,SOC,M02,Social Problems,3,SS,GE
76117,76309,Moorpark College,SPCH,M01,Introduction to Speech,3,COM,121
80851,76773,Moreno Valley College,ART,6,Art Appreciation,3,FINARTS,GE
77176,76773,Moreno Valley College,BIO,1,General Biology,4,LS,GE
77176,76773,Moreno Valley College,CHE,2A,Intro Chemistry I,4,PS,GE
77176,76773,Moreno Valley College,CHE,2B,Intro Chemistry II,4,PS,GE
76699,76773,Moreno Valley College,ENG,50,Basic English Comp,4,ENG,99
77176,76773,Moreno Valley College,ENG,1A,English Composition,4,ENG,101
77176,76773,Moreno Valley College,HIS,6,Pol Soc Hist of US,3,SS,GE
77176,76773,Moreno Valley College,HUM,10,World Religions,3,HUM,GE
76699,76773,Moreno Valley College,MAT,35,Intermediate Algebra,5,MAT,104
77176,76773,Moreno Valley College,MAT,52,Elementary Algebra,4,MAT,97
77176,76773,Moreno Valley College,MUS,19,Music Appreciation,3,FINARTS,GE
76699,76773,Moreno Valley College,MUS,19,Music Appreciation,3,MUS,105
80851,76773,Moreno Valley College,MUS,25,Jazz Appreciation,3,FINARTS,GE
77176,76773,Moreno Valley College,PHP,4,Nutrition,3,LS,GE
77176,76773,Moreno Valley College,PSY,1,General Psych,3,SS,101
77176,76773,Moreno Valley College,PSY,9,Developmental Psych,3,SS,GE
77176,76773,Moreno Valley College,SOC,1,Intro to Sociology,3,SS,GE
77176,76773,Moreno Valley College,SOC,12,Marriage Family Rel,3,SS,GE
77176,76773,Moreno Valley College,SPE,1,Public Speaking,3,COM,121
85337,85918,Mt San Antonio College,ENGL,67,Writing Fundamentals,4,ENG,99
82209,85918,Mt San Antonio College,ENGL,1A,Freshman Composition,4,ENG,101
85337,85918,Mt San Antonio College,MATH,51,Elementary Algebra,4,MAT,97
85337,85918,Mt San Antonio College,MUS,7,Fundamentals of Musi,3,FINARTS,GE
85337,85918,Mt San Antonio College,POLI,1,Political Science,3,SS,GE
76783,79370,Mt. Hood Community College,GEOG,107,Intro to Cultural Geography,3,PS,GE
102441,79370,Mt. Hood Community College,PSY,201,Introduction to Psychology,3,SS,101
63166,79370,Mt. Hood Community College,WR,115,Introduction to College Writin,3,ENG,101
63166,79370,Mt. Hood Community College,WR,121,English Composition,3,ENG,101
80688,81066,Mt. San Antonio College,BUSA,7,Principles of Acctg - Finance,5,ACC,105
80688,81066,Mt. San Antonio College,BUSC,1A,Prin of Econ-Macroec,3,ECON,162
80688,81066,Mt. San Antonio College,BUSC,1B,Prin of Econ.--Micro,3,ECON,161
80688,81066,Mt. San Antonio College,BUSM,66,Small Business Management,3,BUS,201
80688,81066,Mt. San Antonio College,BUSS,36,Principles of Marketing,3,BUS,151
80688,81066,Mt. San Antonio College,ENGL,68,Prep for Coll Writin,4,ENG,99
73651,81066,Mt. San Antonio College,ENGL,1A,Freshman Composition,3,ENG,101
73651,81066,Mt. San Antonio College,MUS,12,Intro to Jazz,3,FINARTS,GE
80688,81066,Mt. San Antonio College,PSYC,1A,Intro to Psychology,3,SS,GE
80688,81066,Mt. San Antonio College,SPCH,1A,Public Speaking,3,COM,121
66493,79936,Mt. San Jacinto College,ACCT,124,Financial Acctg - Prin,3,ACC,105
66493,79936,Mt. San Jacinto College,BADM,104,Business Communicati,3,ENG,220
103480,79936,Mt. San Jacinto College,COMM,103,Interpersonal Communications,3,COM,122
103480,79936,Mt. San Jacinto College,ENGL,101,Freshman Composition,3,ENG,101
82917,79936,Mt. San Jacinto College,GEOG,105,Introduction to Cart,3,PS,GE
82917,79936,Mt. San Jacinto College,GEOG,115,Introduction to GIS,3,PS,GE
86317,79936,Mt. San Jacinto College,HIST,104,Hist/World Civil Sin 1500,3,SS,GE
86317,79936,Mt. San Jacinto College,HS,121,Healthful Living,3,LS,GE
103480,79936,Mt. San Jacinto College,MATH,96,Intermediate Algebra,3,MAT,104
86317,79936,Mt. San Jacinto College,SOCI,101,Prin. of Sociology,3,SS,GE
86317,79936,Mt. San Jacinto College,SOCI,102,Contemporary Social,3,SS,GE
85621,86264,Nash Community College,PSY,150,General Psychology,3,SS,101
62435,79254,Nashville State Community Coll,BIOL,1000,Medical Terminology,3,HP,140
62435,79254,Nashville State Community Coll,ENGL,1010,English Composition I,3,ENG,101
62435,79254,Nashville State Community Coll,PSYC,1111,Intro to Psychology,3,SS,101
82906,84690,Naugatuck Valley Community Col,ENG,H101,Composition,3,ENG,101
82906,84690,Naugatuck Valley Community Col,MAT,H075,"Prealgebra - Nmbr Sense, Geom",3,MAT,90
76198,77557,Navarro College,ENGL,1301,Composition and Rhetoric,3,ENG,101
76198,77557,Navarro College,ENGL,1302,Composition & Rhetoric II,3,ENG,201
76198,77557,Navarro College,ENGL,2322,British Literature,3,HUM,GE
76198,77557,Navarro College,ENGL,2323,British Literature II,3,HUM,GE
76198,77557,Navarro College,HIST,1301,American History,3,SS,GE
76198,77557,Navarro College,HIST,1302,American History,3,AMGOVT,GE
87416,77557,Navarro College,SPCH,1311,Intro to Speech Communication,3,COM,121
80591,76674,New Mexico State University,ART,101G,Orientation In Art,3,FINARTS,GE
80591,76674,New Mexico State University,ASTR,105G,The Planets,4,PS,GE
80591,76674,New Mexico State University,BIOL,101G,Human Biology,3,LS,GE
80591,76674,New Mexico State University,COMM,253G,Public Speaking,3,COM,121
80591,76674,New Mexico State University,COMM,265G,Prncpls - Human Cmnctn,3,COM,122
80591,76674,New Mexico State University,GOVT,100G,Amer National Govt,3,POLS,110
80591,76674,New Mexico State University,HIST,201G,Intern-Early Amer Hist,3,SS,GE
75108,76674,New Mexico State University,HNFS,251,Human Nutrition,3,LS,103
80591,76674,New Mexico State University,MATH,120,Intermediate Algebra,3,MAT,104
80591,76674,New Mexico State University,PSY,266,Applied Psychology,3,SS,GE
80591,76674,New Mexico State University,PSY,201G,Intrdn-Psychology,3,SS,101
80591,76674,New Mexico State University,S WK,221G,Intro to Social Welfare,3,SS,GE
80591,76674,New Mexico State University,SOC,101G,Intrdry Sociology,3,SS,GE
83508,83974,Normandale Community College,ART,102,Art History 1,4,FINARTS,GE
77756,83974,Normandale Community College,ART,1101,Visual Arts,3,FINARTS,GE
83508,83974,Normandale Community College,COMP,101,Composition 1,4,ENG,101
83508,83974,Normandale Community College,HIST,101,Hst World Civ 1,5,SS,GE
76997,76771,North Carolina State Universit,BIO,181,Intro Bio Ecol/Div,4,LS,GE
76997,76771,North Carolina State Universit,BIO,212,Basic Anat & Phys,4,LS,265
76997,76771,North Carolina State Universit,CH,101,Chem Molecular Sci,3,PS,GE
80625,76771,North Carolina State Universit,CH,103,Gen Chemistry II,4,PS,GE
76997,76771,North Carolina State Universit,COM,110,Public Speaking,3,COM,121
76997,76771,North Carolina State Universit,COM,112,Interpersonal Comm,3,COM,122
80625,76771,North Carolina State Universit,EC,205,Economic Activity,3,ECON,161
76997,76771,North Carolina State Universit,ENG,101,Acad Writing Rsch,4,ENG,101
80625,76771,North Carolina State Universit,ENG,111,Comp and Rhetoric,3,ENG,101
76997,76771,North Carolina State Universit,ENG,214,Intro to Editing,3,HUM,GE
80625,76771,North Carolina State Universit,MA,102,Anal Geom Calc I,4,MAT,111
76997,76771,North Carolina State Universit,MA,107,Precalculus I,3,MAT,110
80625,76771,North Carolina State Universit,MA,111,Algebra and Trigon,4,MAT,110
76997,76771,North Carolina State Universit,MA,131,Calc Life Manag A,3,MAT,111
76303,76771,North Carolina State Universit,MA,141,Calculus I,4,MAT,111
